source	interaction	target
PPARA	upregulates-expression	ABCB1
JUN	upregulates-expression	GFAP
KLF5	upregulates-expression	EGF
PDX1	upregulates-expression	CSNK2A2
ZNF236	upregulates-expression	CSNK2A2
ZNF236	upregulates-expression	PDX1
SMAD1	upregulates-expression	KRT14
ATF1	upregulates-expression	DUSP1
RELA	upregulates-expression	TP53BP2
TP63	upregulates-expression	TP53BP2
HSF1	upregulates-expression	JUN
ESR1	upregulates-expression	SIK2
ESR1	upregulates-expression	VCP
AR	upregulates-expression	PRKAA1
SP1	upregulates-expression	CDH11
ZEB2	upregulates-expression	CDH11
RARA	upregulates-expression	ALOX5
FOXO3	upregulates-expression	MAPK8
RUNX2	downregulates-expression	HBEGF
ARID3B	upregulates-expression	EZH2
ARID3B	upregulates-expression	RNH1
EZH2	upregulates-expression	MYH14
EZH2	upregulates-expression	SLC3A2
NFKB1	downregulates-expression	PADI4
RELA	upregulates-expression	PADI4
FOXM1	upregulates-expression	NBN
TP53	upregulates-expression	OTUD5
IRF9	upregulates-expression	MYOCD
ATF2	upregulates-expression	SOX9
NR2C2	upregulates-expression	ADAMTS5
ZFHX2	upregulates-expression	TFAP2A
CREB1	upregulates-expression	PRSS12
RUNX1	upregulates-expression	IL22
TBX21	upregulates-expression	TH
AHR	upregulates-expression	CTSG
AHR	upregulates-expression	LHB
TP63	upregulates-expression	IGFBP7
RELA	upregulates-expression	MSTN
RFX1	upregulates-expression	SPATA4
CREB1	upregulates-expression	NEDD4L
TFCP2	upregulates-expression	MET
MYB	upregulates-expression	STS
STAT5A	upregulates-expression	DPF3
STAT5B	upregulates-expression	DPF3
DPF3	upregulates-expression	DPF3
FOXP3	downregulates-expression	MMP9
FOXP3	downregulates-expression	VEGFA
FOXI3	upregulates-expression	RPL26
ERF	upregulates-expression	TRIM62
TP53	upregulates-expression	PSME3
SMAD3	upregulates-expression	PSME3
SP7	upregulates-expression	SPP1
RORA	upregulates-expression	TWSG1
RORA	upregulates-expression	ROR2
RORA	upregulates-expression	WNT5A
STAT3	upregulates-expression	HAVCR1
ESR1	upregulates-expression	MRPL41
ESR1	upregulates-expression	MTO1
ZNF296	upregulates-expression	LEFTY1
NEUROG3	downregulates-expression	CCND1
TP53	downregulates-expression	NEK2
EBF1	upregulates-expression	TNF
PPARA	upregulates-expression	ADSS2
PPARG	upregulates-expression	ADSS2
PPARG	upregulates-expression	PRPS1
YBX1	downregulates-expression	CDKN2A
HSF1	upregulates-expression	ABCB6
GLI1	downregulates-expression	MLH1
GLI2	downregulates-expression	MLH1
GLI1	upregulates-expression	BHLHE41
GLI2	upregulates-expression	BHLHE41
OSR1	downregulates-expression	SOX9
GATA3	downregulates-expression	CDKN2C
CTCF	upregulates-expression	SMC3
SNAI1	upregulates-expression	TNF
SNAI1	upregulates-expression	WNT2
AR	upregulates-expression	KRAS
ESR1	upregulates-expression	KRAS
MYOD1	upregulates-expression	MVP
USF1	upregulates-expression	MVP
SFPQ	downregulates-expression	ADARB2
KLF9	upregulates-expression	PDCD5
PAX9	upregulates-expression	SHH
PAX9	upregulates-expression	FGF10
PAX9	upregulates-expression	MSX1
MSX1	upregulates-expression	S100A4
MYB	upregulates-expression	S100A4
TFAP2A	upregulates-expression	S100A4
HNF4A	upregulates-expression	ZMIZ2
AR	upregulates-expression	SMYD3
ID1	upregulates-expression	SKP2
IRF3	upregulates-expression	DDX3X
ZNF16	upregulates-expression	KIT
ZNF266	upregulates-expression	KIT
SNAI1	upregulates-expression	ZNF281
AHR	upregulates-expression	JUN
AHR	upregulates-expression	SRSF3
TP53	upregulates-expression	COL2A1
TWIST2	upregulates-expression	CD24
NACC1	upregulates-expression	FOXQ1
VDR	upregulates-expression	HAMP
HOXD1	upregulates-expression	MLH1
HOXD1	upregulates-expression	SOCS1
TWIST1	upregulates-expression	FOXM1
KLF7	upregulates-expression	FBXO38
KLF7	upregulates-expression	KLF7
SOX2	downregulates-expression	MTOR
MIER1	upregulates-expression	APOF
NR1H4	upregulates-expression	APOF
EZH2	upregulates-expression	PAX3
EGR1	downregulates-expression	RRM2B
HNF4A	upregulates-expression	CTNNB1
MYCN	downregulates-expression	TGFBR3
ZNF699	upregulates-expression	SYNJ1
CEBPB	upregulates-expression	ATF5
ATF5	upregulates-expression	CEBPB
ATF5	upregulates-expression	EBP
ATF5	upregulates-expression	CEBPA
ZEB1	downregulates-expression	ESRP1
ZEB1	downregulates-expression	RAB25
ZEB1	downregulates-expression	ST14
STAT1	upregulates-expression	AKT1
STAT1	upregulates-expression	MAPK1
STAT1	upregulates-expression	PIK3R1
STAT5A	upregulates-expression	PIK3R1
AR	upregulates-expression	CAV1
SP1	upregulates-expression	CPOX
SP3	upregulates-expression	CPOX
SP1	upregulates-expression	ATP1A1
SP3	upregulates-expression	ATP1A1
SP3	upregulates-expression	ATP1A3
SP4	upregulates-expression	ATP1A1
SP4	upregulates-expression	ATP1A3
SP4	upregulates-expression	ATP1B1
SPI1	upregulates-expression	ATP1A3
TWIST1	upregulates-expression	KLF17
KLF17	downregulates-expression	TWIST1
KLF9	upregulates-expression	CEBPB
CEBPG	upregulates-expression	ADAMTS4
TP63	upregulates-expression	IL7
RORA	upregulates-expression	CYP8B1
HIF1A	upregulates-expression	MAPK14
HIF1A	upregulates-expression	PI3
NR2F1	upregulates-expression	TH
NANOG	upregulates-expression	TGFB1
WT1	upregulates-expression	AKT1
NR1H3	upregulates-expression	TTPA
SMAD4	upregulates-expression	FSCN1
ATOH8	upregulates-expression	HAMP
VDR	upregulates-expression	HNF4A
RCOR2	upregulates-expression	APC
RCOR2	upregulates-expression	CTNNA1
STAT3	upregulates-expression	PPARA
SP1	upregulates-expression	CHD5
TFAP2A	upregulates-expression	CHD5
RELA	upregulates-expression	HSD11B1
AR	upregulates-expression	TBL1XR1
HOXA2	downregulates-expression	HOXA2
KMT2A	upregulates-expression	ANKRD2
KMT2A	upregulates-expression	KRT16
ELK1	upregulates-expression	AGTR1
MEIS1	upregulates-expression	FOXN4
ZBTB7B	upregulates-expression	HLA-E
TBX20	upregulates-expression	PPARG
TBX20	upregulates-expression	TBX20
CEBPB	upregulates-expression	IGFBP1
SPI1	upregulates-expression	RUNX3
NRF1	upregulates-expression	EIF2S1
NRF1	upregulates-expression	EIF2S2
NKX3-1	upregulates-expression	PRSS50
PITX2	upregulates-expression	FGF16
FOXO1	upregulates-expression	HMOX1
FOXO3	upregulates-expression	SELENOP
WT1	downregulates-expression	CDC73
MITF	upregulates-expression	CSF1
KAT6A	upregulates-expression	BRPF1
NCOA2	upregulates-expression	BRPF1
ELF4	upregulates-expression	IL17A
SMAD7	upregulates-expression	SKP2
SATB1	upregulates-expression	SATB1
TP53	upregulates-expression	SATB1
ETV4	upregulates-expression	PTK2
RELA	upregulates-expression	PPP1R3A
NCOR1	upregulates-expression	PPP1R3A
NR1I3	upregulates-expression	SLC51B
RARA	upregulates-expression	SLC51B
KMT2A	upregulates-expression	CHD8
HES1	upregulates-expression	ALDH2
HES1	upregulates-expression	CD44
GATA6	upregulates-expression	FGF5
CREBZF	upregulates-expression	ACACA
CREBZF	downregulates-expression	SREBF1
MITF	upregulates-expression	IFNG
DDIT3	upregulates-expression	CASP3
DDIT3	upregulates-expression	CASP9
ZBTB33	upregulates-expression	CDKN1B
ATF2	upregulates-expression	YTHDC2
FOXD3	upregulates-expression	NDRG1
NFKB1	upregulates-expression	KDR
NFKB1	upregulates-expression	RYK
E2F1	upregulates-expression	ABCG2
ARID5B	upregulates-expression	PHF2
ESR1	downregulates-expression	SREBF1
ESR1	upregulates-expression	NR1H3
NR1H3	upregulates-expression	ESR1
STAT5A	upregulates-expression	ME3
MEF2D	upregulates-expression	CDKN1A
TP53	upregulates-expression	AQP9
TP53	upregulates-expression	GOT1
DLX4	upregulates-expression	KRT5
GRHL3	upregulates-expression	KRT5
CEBPB	upregulates-expression	TGFBR2
CEBPA	downregulates-expression	TGFBR2
FOXD1	downregulates-expression	DCN
STAT1	upregulates-expression	SLPI
DDIT3	upregulates-expression	MMP2
MYC	upregulates-expression	SMARCA1
MYC	upregulates-expression	SMARCA4
E2F1	downregulates-expression	ITGA10
E2F3	upregulates-expression	ITGA10
FOXO1	upregulates-expression	RETN
NR1H4	upregulates-expression	RECK
NPAS4	upregulates-expression	NPAS4
ARID1A	upregulates-expression	CDH1
SMARCA1	upregulates-expression	CDH1
ZNF699	upregulates-expression	CDH1
ZNF699	upregulates-expression	DNAJB1
CREM	upregulates-expression	CD8A
APEX1	upregulates-expression	GHRHR
CREB1	upregulates-expression	FOXP3
GATA3	upregulates-expression	NOTCH1
NOTCH1	upregulates-expression	GATA3
SP1	upregulates-expression	NOTCH1
NONO	upregulates-expression	RHO
NCOA3	upregulates-expression	PLAC1
NCOA2	upregulates-expression	PLAC1
NCOA1	upregulates-expression	PLAC1
RORC	upregulates-expression	TOB1
NR1D1	downregulates-expression	CCL2
NFE2L2	upregulates-expression	BCL2L11
NR1D1	downregulates-expression	PCK1
NR1D1	downregulates-expression	G6PC1
SP1	upregulates-expression	MRGPRF
HSF1	upregulates-expression	HBG1
SP1	upregulates-expression	EPHX1
SP3	upregulates-expression	EPHX1
SP3	upregulates-expression	ACHE
FOXP3	upregulates-expression	IL10
AHR	upregulates-expression	IL10
RELB	upregulates-expression	BECN1
CUX1	downregulates-expression	PIK3IP1
DNMT3B	upregulates-expression	RBL2
NANOG	downregulates-expression	AHR
POU5F1	downregulates-expression	AHR
SOX2	upregulates-expression	AHR
NR0B2	upregulates-expression	CYP2D6
ID2	upregulates-expression	PER1
SREBF2	downregulates-expression	FGF19
NR1H4	upregulates-expression	GSTK1
NR1H4	upregulates-expression	HPGDS
NR5A1	upregulates-expression	FDXR
IRF4	upregulates-expression	NOTCH2
SMAD3	upregulates-expression	ANGPTL4
ID4	upregulates-expression	CREBBP
HMGA2	upregulates-expression	SOX2
MITF	upregulates-expression	PRKACA
CLOCK	upregulates-expression	ICAM1
CLOCK	upregulates-expression	VCAM1
NR1H3	upregulates-expression	SULT1C2
VDR	upregulates-expression	SULT1C2
NR1H2	upregulates-expression	SULT1C4
NR1H3	upregulates-expression	SULT1C4
NR1H4	upregulates-expression	SULT1C4
NCOR1	upregulates-expression	ULK3
TFDP1	upregulates-expression	CCNA2
TP53	upregulates-expression	WEE1
PATZ1	upregulates-expression	BAX
PATZ1	upregulates-expression	STK36
PATZ1	upregulates-expression	TP53
JUN	upregulates-expression	HBA2
NFIL3	upregulates-expression	CD86
NFIL3	upregulates-expression	IL33
CREB1	upregulates-expression	CD59
EOMES	upregulates-expression	NOTCH1
FOXO3	upregulates-expression	SIRT3
EZH2	upregulates-expression	H2BC11
POU4F1	upregulates-expression	PRND
SP1	upregulates-expression	PRND
SP3	upregulates-expression	PRND
USF1	upregulates-expression	PRND
CEBPB	upregulates-expression	MCAT
FOS	upregulates-expression	SPHK1
JUN	upregulates-expression	SPHK1
RELA	upregulates-expression	PDCD5
NR0B2	upregulates-expression	PDCD5
CEBPB	upregulates-expression	SRY
HNF4A	upregulates-expression	FST
LEF1	upregulates-expression	FST
ESR1	upregulates-expression	RELN
CEBPB	upregulates-expression	FTO
STAT3	upregulates-expression	FTO
MAF	upregulates-expression	CARD11
RARA	upregulates-expression	CRH
CDX2	upregulates-expression	IFNE
ETS2	upregulates-expression	HNRNPC
ETS2	upregulates-expression	IFNE
JUN	upregulates-expression	HNRNPC
JUN	upregulates-expression	IFNE
NONO	upregulates-expression	NONO
HIF1A	upregulates-expression	ZNF667
ZNF667	upregulates-expression	BAX
HIF1A	upregulates-expression	NMBR
MYC	upregulates-expression	CASP1
MYC	upregulates-expression	LRP6
CEBPB	upregulates-expression	PTGS1
EPAS1	downregulates-expression	CYP51A1
SREBF2	upregulates-expression	CYP51A1
FOXO4	upregulates-expression	CYP51A1
TP53	upregulates-expression	RBM24
KLF15	upregulates-expression	C1QTNF12
KLF9	upregulates-expression	C1QTNF12
CREB3L3	upregulates-expression	HAMP
HSF1	upregulates-expression	HYPK
IRF4	upregulates-expression	ITGAM
SSRP1	upregulates-expression	GAST
NR0B2	upregulates-expression	VDR
POU2F1	upregulates-expression	HMGA1
POU2F2	upregulates-expression	HMGA1
TCF3	downregulates-expression	YAP1
ZEB1	upregulates-expression	BMI1
ATF4	upregulates-expression	CYP2E1
CREB1	upregulates-expression	CYP2E1
ESR1	upregulates-expression	THBS2
HSF1	upregulates-expression	VAMP2
TP53	upregulates-expression	AREG
NR0B2	upregulates-expression	EID1
ATF5	upregulates-expression	IL1B
ATF5	upregulates-expression	KIR3DL1
ATF5	upregulates-expression	LRP6
ATF5	upregulates-expression	SAA2
ATF5	upregulates-expression	SAA1
AHR	upregulates-expression	CCND1
NFE2L2	upregulates-expression	SLC15A1
ZBTB48	upregulates-expression	CDKN2A
HSF1	upregulates-expression	ERBB2
BMAL1	upregulates-expression	CIART
CLOCK	upregulates-expression	CIART
HOXD10	upregulates-expression	IGFBP3
CREB1	upregulates-expression	PEBP1
SP1	upregulates-expression	PEBP1
POU5F1	upregulates-expression	MMP2
CREBZF	upregulates-expression	BGLAP
HOXB13	upregulates-expression	MECP2
HOXB13	upregulates-expression	RFX6
MEF2D	upregulates-expression	GADD45A
MEF2D	upregulates-expression	GADD45B
RELA	upregulates-expression	LCN2
TAF1	upregulates-expression	CIITA
NFIB	upregulates-expression	MAPK1
SP3	upregulates-expression	UCP3
PPARG	upregulates-expression	UCP3
SP1	upregulates-expression	UCP3
FOXA3	upregulates-expression	IKBKE
TBX3	downregulates-expression	CSF1
TBX3	upregulates-expression	JDP2
STAT5A	upregulates-expression	CSF3
LEF1	upregulates-expression	PRKN
STAT5A	downregulates-expression	LEF1
FOXN1	upregulates-expression	PRDM5
GATA3	upregulates-expression	TNF
BACH1	downregulates-expression	PEBP1
EZH2	upregulates-expression	BACH1
TCF4	upregulates-expression	CDKN1C
MXI1	upregulates-expression	MXI1
MXI1	upregulates-expression	MYCN
BHLHE40	upregulates-expression	TP73
TP53	upregulates-expression	LRRC4
NFYA	downregulates-expression	PLK1
SOX17	downregulates-expression	CSNK1A1
SOX17	downregulates-expression	FN1
SOX17	downregulates-expression	MACC1
SOX17	downregulates-expression	NFAT5
SOX17	downregulates-expression	SERBP1
SRY	upregulates-expression	CSNK1A1
SRY	upregulates-expression	FN1
SRY	upregulates-expression	MACC1
SRY	upregulates-expression	NFAT5
SRY	upregulates-expression	SERBP1
NR4A3	upregulates-expression	CYBB
RELA	upregulates-expression	PDCD4
NFATC1	upregulates-expression	ITPR2
CDX1	upregulates-expression	HDC
NR0B2	upregulates-expression	HDC
GATA6	upregulates-expression	SHH
TCF20	upregulates-expression	SQSTM1
SP1	upregulates-expression	UCP2
USF1	upregulates-expression	UCP2
MYCN	downregulates-expression	GRHL1
ATF3	upregulates-expression	CCL2
NR2F2	downregulates-expression	PTGS2
NR2F2	upregulates-expression	TNF
CREB3L3	upregulates-expression	FGF21
MTA1	downregulates-expression	CDH1
SNAI1	upregulates-expression	MTA1
MTA1	upregulates-expression	SNAI1
HSF1	upregulates-expression	SLC26A4
STAT6	upregulates-expression	GAST
STAT6	upregulates-expression	NOTCH4
AHR	upregulates-expression	CDKN1A
STAT5A	upregulates-expression	CPD
AR	upregulates-expression	CPD
STAT5A	upregulates-expression	GAST
SP1	upregulates-expression	KCNQ5
SMAD7	upregulates-expression	SMURF1
SMAD3	upregulates-expression	TRIM63
PITX2	upregulates-expression	ARAP1
PAX4	downregulates-expression	ARAP1
PAX6	upregulates-expression	ARAP1
KLF5	upregulates-expression	REG1A
JUN	upregulates-expression	ARG1
ZFHX4	upregulates-expression	CHD4
CEBPB	upregulates-expression	CHKA
MYC	upregulates-expression	RNF31
CLOCK	upregulates-expression	SIRT1
TFCP2	upregulates-expression	SLC2A3
PURA	upregulates-expression	ACTA2
MYC	upregulates-expression	RUNX3
RUNX3	downregulates-expression	MYC
RUNX3	upregulates-expression	AXIN2
ESR1	upregulates-expression	IL37
ESR1	upregulates-expression	TRIM21
TFAP2A	upregulates-expression	HIF1A
EGR1	upregulates-expression	SIVA1
HIF1A	upregulates-expression	CARM1
HIF1A	upregulates-expression	PRMT1
SP1	upregulates-expression	PPARA
E2F1	upregulates-expression	HMGN1
E2F1	upregulates-expression	HMGN2
IRF5	downregulates-expression	IL10
STAT3	upregulates-expression	LGR4
NR1I2	upregulates-expression	CYP1A2
NR1I3	upregulates-expression	APP
TBP	upregulates-expression	MANF
NFE2L2	upregulates-expression	SLC31A1
NRF1	upregulates-expression	SLC31A1
NFE2L2	upregulates-expression	MT1A
TFAP2D	upregulates-expression	ST8SIA2
TFAP2D	upregulates-expression	ST8SIA4
NR1H4	upregulates-expression	AQP2
CREB1	upregulates-expression	FGF8
EPAS1	upregulates-expression	TAGLN
SMARCA1	upregulates-expression	CHD1
SMARCA1	upregulates-expression	INO80
SMARCA5	upregulates-expression	CHD1
SMARCA5	upregulates-expression	INO80
SMARCA5	upregulates-expression	SMARCA1
E2F1	upregulates-expression	DSCC1
LMO2	upregulates-expression	HHEX
ESRRG	upregulates-expression	CREB3L3
ESRRG	upregulates-expression	CRP
NRF1	upregulates-expression	AR
YY1	downregulates-expression	SLC1A3
LMO2	upregulates-expression	HBG1
KLF4	downregulates-expression	SELE
KLF4	downregulates-expression	VCAM1
ATF3	downregulates-expression	CXCL1
CEBPB	upregulates-expression	DPP3
DNMT1	upregulates-expression	RGS10
FOXO1	upregulates-expression	FASN
MYC	upregulates-expression	EBNA1BP2
KDM5B	upregulates-expression	MYC
KDM5B	upregulates-expression	KDM5B
MYCN	downregulates-expression	KDM5B
SP1	upregulates-expression	KDM5B
SPI1	upregulates-expression	MYF5
SPI1	upregulates-expression	MYOD1
KDM2A	upregulates-expression	CDK6
GTF3A	upregulates-expression	BTK
GTF3A	upregulates-expression	ERVK-11
ESR1	upregulates-expression	SMURF2
ZFX	upregulates-expression	NOTCH1
NHLH2	upregulates-expression	LEP
CREB1	upregulates-expression	GAL
SP1	upregulates-expression	GAL
USF1	upregulates-expression	TNFAIP3
SOX2	downregulates-expression	LEF1
LEF1	downregulates-expression	SOX2
SPI1	upregulates-expression	DCN
BCL6	upregulates-expression	IFNA1
DNMT3A	upregulates-expression	EPCAM
NFE2L2	upregulates-expression	HIF1A
HIF1A	upregulates-expression	NFE2L2
STAT3	upregulates-expression	CLU
NR3C2	upregulates-expression	FKBP5
NR3C2	upregulates-expression	SGK1
TRPS1	upregulates-expression	ABCB1
TP53	upregulates-expression	EHMT2
ESR1	upregulates-expression	SULT2A1
ESR1	upregulates-expression	IBSP
PITX2	upregulates-expression	JAZF1
NR3C1	downregulates-expression	IL1B
HSF1	upregulates-expression	SPI1
KLF17	downregulates-expression	PARK7
CXXC1	upregulates-expression	POMC
SFPQ	downregulates-expression	CXCL8
YY1	downregulates-expression	BIRC5
ESR1	upregulates-expression	TLR2
CUX2	downregulates-expression	DLL1
JUN	upregulates-expression	ANKRD1
CEBPA	downregulates-expression	TRIB2
E2F1	upregulates-expression	TRIB2
EZH2	upregulates-expression	NOTCH1
DNMT1	upregulates-expression	PLA2G2A
KAT5	upregulates-expression	PLA2G6
MAFB	upregulates-expression	MAFA
BMAL2	upregulates-expression	IL21
TEAD4	upregulates-expression	S1PR1
STAT1	upregulates-expression	RELA
FOXP3	upregulates-expression	HLA-E
DNMT3A	upregulates-expression	KEAP1
DNMT3B	upregulates-expression	KEAP1
TET1	upregulates-expression	KEAP1
NFKB1	upregulates-expression	MCL1
FOXA1	upregulates-expression	CD274
WT1	upregulates-expression	CTCF
MYB	upregulates-expression	HRH1
NR3C1	upregulates-expression	HRH1
STAT5A	upregulates-expression	HRH1
POU4F3	upregulates-expression	MYO6
PITX2	upregulates-expression	TLX1
TLX1	downregulates-expression	MEIS1
BHLHA15	upregulates-expression	APOE
BHLHA15	upregulates-expression	FGF21
ZNF148	upregulates-expression	SPI1
ATF3	downregulates-expression	BECN1
HNF4A	upregulates-expression	VNN1
ESR2	upregulates-expression	IQGAP1
BCL6	upregulates-expression	IL21
BCL6	upregulates-expression	IL9
THAP9	upregulates-expression	IL21
BCL6	upregulates-expression	IL2
STAT3	upregulates-expression	PRKCB
AHR	upregulates-expression	IL23A
KDM2A	upregulates-expression	CD44
NFIB	downregulates-expression	EZH2
ATF3	upregulates-expression	NFKB2
HOPX	upregulates-expression	HSP90AB1
ARNT	upregulates-expression	SDC4
HIF1A	upregulates-expression	SDC4
ZNF384	upregulates-expression	SDC4
SRY	upregulates-expression	SDC4
DMAP1	upregulates-expression	CDKN1A
NKX3-1	upregulates-expression	XRCC6
SP1	upregulates-expression	PC
TP53	upregulates-expression	SETDB1
ATF6	upregulates-expression	DMP1
ATF6	upregulates-expression	DSPP
EGR2	upregulates-expression	EPHA4
SP1	upregulates-expression	GRIA1
SP3	upregulates-expression	GRIA1
SP3	upregulates-expression	GRIA2
SP4	upregulates-expression	GRIA1
SP4	upregulates-expression	GRIA2
ETS1	upregulates-expression	FLVCR1
EPAS1	upregulates-expression	FLVCR1
LEF1	downregulates-expression	CYLD
PAX3	upregulates-expression	GSK3B
RELA	upregulates-expression	TRAF6
CEBPA	upregulates-expression	GNAI2
CEBPB	upregulates-expression	GNAI2
CEBPG	upregulates-expression	GNAI2
CEBPG	upregulates-expression	SP1
SP1	upregulates-expression	GNAI2
RORA	upregulates-expression	INS
ETV2	upregulates-expression	SPI1
NR2C2	upregulates-expression	ATM
KLF5	upregulates-expression	HK1
KLF5	upregulates-expression	HK3
JUN	upregulates-expression	MAPK12
CREB1	upregulates-expression	GEM
RUNX1	downregulates-expression	LAT2
STAT5A	upregulates-expression	FOSL2
NEUROD4	upregulates-expression	FGFR1
NEUROD4	upregulates-expression	KRT9
NEUROD4	upregulates-expression	ME3
ZNF699	upregulates-expression	FGFR1
PRDM1	upregulates-expression	SNCA
CREB1	upregulates-expression	DYRK1B
TRPS1	upregulates-expression	VEGFA
TRPS1	upregulates-expression	PECAM1
HIF1A	upregulates-expression	FSCN1
TP53	upregulates-expression	MAPK13
EGR1	upregulates-expression	SPTBN1
TFAM	upregulates-expression	NOS2
TFAM	upregulates-expression	HSPA4
TFDP2	upregulates-expression	TFDP2
SOX5	upregulates-expression	TWIST1
SOX5	downregulates-expression	CDH1
SOX5	upregulates-expression	CDH2
SOX5	upregulates-expression	FN1
SOX10	upregulates-expression	MIA
CTCF	upregulates-expression	IL17A
POU2F1	upregulates-expression	IL17A
TP63	upregulates-expression	IL17A
KLF9	upregulates-expression	ROS1
KLF9	upregulates-expression	TXNRD2
VDR	downregulates-expression	TNFSF11
ARNT	upregulates-expression	CDKN2B
SSRP1	upregulates-expression	ZFAND2A
HSF2	downregulates-expression	ZFAND2A
STAT3	upregulates-expression	SOCS5
TFCP2	upregulates-expression	SOCS5
SP2	upregulates-expression	CCND1
CREB3L1	upregulates-expression	AVP
SMAD4	downregulates-expression	EGFR
MYC	upregulates-expression	DVL2
JUN	upregulates-expression	SMURF1
SMAD1	upregulates-expression	EGF
ZNF699	upregulates-expression	FLII
LHX2	upregulates-expression	RLBP1
LHX2	upregulates-expression	RPE65
OTX2	upregulates-expression	RGR
OTX2	upregulates-expression	RLBP1
OTX2	upregulates-expression	RPE65
SOX9	upregulates-expression	RLBP1
SOX9	upregulates-expression	RPE65
CEBPB	upregulates-expression	APRT
NR5A1	upregulates-expression	APRT
MYC	upregulates-expression	HBA2
RUNX3	downregulates-expression	BIRC5
GATA2	upregulates-expression	AQP2
AHR	upregulates-expression	YY1
PPARD	upregulates-expression	CYP1A1
AHR	upregulates-expression	PAH
GATA2	upregulates-expression	FCER1G
GATA1	upregulates-expression	FCER1A
SPI1	upregulates-expression	MS4A2
KAT5	upregulates-expression	HSPA4
TP53	upregulates-expression	IL6R
CREB1	upregulates-expression	RPS27A
SP1	upregulates-expression	RPS27A
FOS	upregulates-expression	VGF
EGR1	upregulates-expression	KRT5
NR4A1	upregulates-expression	G6PC1
SMAD5	upregulates-expression	DLX3
SMAD5	upregulates-expression	SSBP3
HOXC11	upregulates-expression	CD24
HOXC11	downregulates-expression	PAWR
NCOA1	upregulates-expression	CD24
NCOA1	upregulates-expression	PAWR
EZH2	upregulates-expression	PTGS2
DNMT1	upregulates-expression	PTGS2
RCOR1	upregulates-expression	CSF2RB
MBD2	upregulates-expression	IFNB1
HNF4A	upregulates-expression	TERT
EBF1	upregulates-expression	PRKCQ
AHR	upregulates-expression	RHOA
CTCF	upregulates-expression	ERVK-11
GATA6	upregulates-expression	FZD2
HMGA2	upregulates-expression	FZD2
SOX9	upregulates-expression	TUBB3
CRX	upregulates-expression	KCNV2
NRL	upregulates-expression	KCNV2
ESRRB	upregulates-expression	CDH1
ESRRB	upregulates-expression	FST
CEBPG	upregulates-expression	HSPA4
NFIA	upregulates-expression	HSPA4
SP1	upregulates-expression	HSPA4
SP1	upregulates-expression	BRK1
KLF15	upregulates-expression	NFATC1
POU2F2	upregulates-expression	SYK
CTCF	upregulates-expression	WRAP53
BHLHE40	upregulates-expression	IL10
NFE2L2	upregulates-expression	ACHE
SOX2	upregulates-expression	NR5A2
PDX1	upregulates-expression	NOTCH1
PDX1	upregulates-expression	CDKN1B
VENTX	upregulates-expression	IL6
NKX6-1	upregulates-expression	CCNE1
SP1	upregulates-expression	SUMO1
IRF5	upregulates-expression	SPP1
ASCL2	upregulates-expression	EPHB3
RFX5	upregulates-expression	SIN3B
IRF4	upregulates-expression	ZBTB20
KAT7	upregulates-expression	NPR1
RARA	upregulates-expression	APRT
CREB3L1	upregulates-expression	SDCBP
CREB3L1	downregulates-expression	CHST3
EZH2	upregulates-expression	PTEN
CTCF	upregulates-expression	HDLBP
MYC	upregulates-expression	HDLBP
DEAF1	downregulates-expression	DEAF1
ETV2	upregulates-expression	FLI1
FLI1	upregulates-expression	TEK
GRHL3	upregulates-expression	INS
SMAD4	upregulates-expression	BCL2
EGR1	upregulates-expression	CIDEC
EGR3	upregulates-expression	NOTCH1
ESR2	upregulates-expression	NOTCH1
MBD2	upregulates-expression	BMI1
HIC1	upregulates-expression	TMPO
SATB1	downregulates-expression	CDKN1A
SATB1	upregulates-expression	TNFRSF8
TCF3	upregulates-expression	UNG
NR1H3	upregulates-expression	S100A9
KAT7	upregulates-expression	FTH1
MEF2C	upregulates-expression	OGA
MEF2C	upregulates-expression	TAC1
NCOA1	upregulates-expression	OGA
NCOA1	upregulates-expression	TAC1
ZBED1	upregulates-expression	EPHA5
STAT5A	upregulates-expression	ABL1
GABPA	upregulates-expression	AR
DNMT1	downregulates-expression	KLF4
DNMT3A	downregulates-expression	KLF4
HOXB2	upregulates-expression	KRT14
KLF14	upregulates-expression	FGFR1
EZH2	upregulates-expression	TBX21
EZH2	upregulates-expression	CD4
STAT3	downregulates-expression	BECN1
SNAI1	upregulates-expression	PTGER4
PAX3	upregulates-expression	FABP7
CUX1	upregulates-expression	HBG1
AHR	upregulates-expression	FGF21
NR1I3	downregulates-expression	FOXO1
NR1I3	downregulates-expression	CDKN1A
ZEB2	upregulates-expression	ESR1
ESR1	upregulates-expression	SLC9A3R2
NCOA1	upregulates-expression	SLC9A3R2
VDR	upregulates-expression	PTH1R
IRF7	upregulates-expression	IL33
SP1	upregulates-expression	WNT9A
STAT3	upregulates-expression	ARID5A
LMX1B	upregulates-expression	CASP3
LMX1B	upregulates-expression	FN1
ARID1A	upregulates-expression	SMARCA1
LMO2	upregulates-expression	CD4
NFIL3	upregulates-expression	BMP4
AR	upregulates-expression	BMP4
NR1D1	downregulates-expression	TSHB
HNF1B	upregulates-expression	GJA1
TP53	upregulates-expression	BRAP
TP53	upregulates-expression	CTNND1
GTF3A	upregulates-expression	ACTG2
GATA3	upregulates-expression	FOXA1
KDM5B	upregulates-expression	FOXA1
YY1	upregulates-expression	PRKN
